,set_size,trial_num,method_num,space
3027,100.0,504.0,3.0,1691.0
3028,100.0,504.0,4.0,2616.0
3029,100.0,504.0,5.0,2576.9375
3030,100,505,0,3200
3031,100,505,1,2800
3032,100,505,2,1400
3033,100.0,505.0,3.0,1626.25
3034,100.0,505.0,4.0,2532.5
3035,100.0,505.0,5.0,2522.734375
3036,100,506,0,3200
3037,100,506,1,2800
3038,100,506,2,1700
3039,100.0,506.0,3.0,1661.625
3040,100.0,506.0,4.0,2577.25
3041,100.0,506.0,5.0,2552.8359375
3042,100,507,0,3200
3043,100,507,1,2800
3044,100,507,2,1500
3045,100.0,507.0,3.0,1696.5
3046,100.0,507.0,4.0,2609.0
3047,100.0,507.0,5.0,2589.46875
3048,100,508,0,3200
3049,100,508,1,2800
3050,100,508,2,1600
3051,100.0,508.0,3.0,1692.5
3052,100.0,508.0,4.0,2605.0
3053,100.0,508.0,5.0,2585.46875
3054,100,509,0,3200
3055,100,509,1,2800
3056,100,509,2,1800
3057,100.0,509.0,3.0,1717.625
3058,100.0,509.0,4.0,2633.25
3059,100.0,509.0,5.0,2608.8359375
3060,100,510,0,3200
3061,100,510,1,2800
3062,100,510,2,1900
3063,100.0,510.0,3.0,1711.75
3064,100.0,510.0,4.0,2630.5
3065,100.0,510.0,5.0,2601.203125
3066,100,511,0,3200
3067,100,511,1,2800
3068,100,511,2,1500
3069,100.0,511.0,3.0,1650.375
3070,100.0,511.0,4.0,2550.75
3071,100.0,511.0,5.0,2536.1015625
3072,100,512,0,3200
3073,100,512,1,2800
3074,100,512,2,1900
3075,100.0,512.0,3.0,1693.875
3076,100.0,512.0,4.0,2615.75
3077,100.0,512.0,5.0,2581.5703125
3078,100,513,0,3200
3079,100,513,1,2800
3080,100,513,2,1700
3081,100.0,513.0,3.0,1670.625
3082,100.0,513.0,4.0,2577.25
3083,100.0,513.0,5.0,2552.8359375
3084,100,514,0,3200
3085,100,514,1,2800
3086,100,514,2,1700
3087,100.0,514.0,3.0,1725.625
3088,100.0,514.0,4.0,2641.25
3089,100.0,514.0,5.0,2616.8359375
3090,100,515,0,3200
3091,100,515,1,2800
3092,100,515,2,1700
3093,100.0,515.0,3.0,1698.625
3094,100.0,515.0,4.0,2614.25
3095,100.0,515.0,5.0,2589.8359375
3096,100,516,0,3200
3097,100,516,1,2800
3098,100,516,2,1600
3099,100.0,516.0,3.0,1653.375
3100,100.0,516.0,4.0,2562.75
3101,100.0,516.0,5.0,2548.1015625
3102,100,517,0,3200
3103,100,517,1,2800
3104,100,517,2,1600
3105,100.0,517.0,3.0,1678.5
3106,100.0,517.0,4.0,2591.0
3107,100.0,517.0,5.0,2571.46875
3108,100,518,0,3200
3109,100,518,1,2800
3110,100,518,2,1700
3111,100.0,518.0,3.0,1674.625
3112,100.0,518.0,4.0,2590.25
3113,100.0,518.0,5.0,2565.8359375
3114,100,519,0,3200
3115,100,519,1,2800
3116,100,519,2,1600
3117,100.0,519.0,3.0,1643.375
3118,100.0,519.0,4.0,2552.75
3119,100.0,519.0,5.0,2538.1015625
3120,100,520,0,3200
3121,100,520,1,2800
3122,100,520,2,1600
3123,100.0,520.0,3.0,1643.5
3124,100.0,520.0,4.0,2556.0
3125,100.0,520.0,5.0,2536.46875
3126,100,521,0,3200
3127,100,521,1,2800
3128,100,521,2,2000
3129,100.0,521.0,3.0,1681.75
3130,100.0,521.0,4.0,2600.5
3131,100.0,521.0,5.0,2571.203125
3132,100,522,0,3200
3133,100,522,1,2800
3134,100,522,2,1500
3135,100.0,522.0,3.0,1652.375
3136,100.0,522.0,4.0,2561.75
3137,100.0,522.0,5.0,2547.1015625
3138,100,523,0,3200
3139,100,523,1,2800
3140,100,523,2,1700
3141,100.0,523.0,3.0,1706.5
3142,100.0,523.0,4.0,2619.0
3143,100.0,523.0,5.0,2599.46875
3144,100,524,0,3200
3145,100,524,1,2800
3146,100,524,2,1700
3147,100.0,524.0,3.0,1652.625
3148,100.0,524.0,4.0,2568.25
3149,100.0,524.0,5.0,2543.8359375
3150,100,525,0,3200
3151,100,525,1,2800
3152,100,525,2,1800
3153,100.0,525.0,3.0,1620.5
3154,100.0,525.0,4.0,2524.0
3155,100.0,525.0,5.0,2504.46875
3156,100,526,0,3200
3157,100,526,1,2800
3158,100,526,2,1500
3159,100.0,526.0,3.0,1642.375
3160,100.0,526.0,4.0,2551.75
3161,100.0,526.0,5.0,2537.1015625
3162,100,527,0,3200
3163,100,527,1,2800
3164,100,527,2,1700
3165,100.0,527.0,3.0,1616.5
3166,100.0,527.0,4.0,2520.0
3167,100.0,527.0,5.0,2500.46875
3168,100,528,0,3200
3169,100,528,1,2800
3170,100,528,2,1800
3171,100.0,528.0,3.0,1617.625
3172,100.0,528.0,4.0,2533.25
3173,100.0,528.0,5.0,2508.8359375
3174,100,529,0,3200
3175,100,529,1,2800
3176,100,529,2,1700
3177,100.0,529.0,3.0,1645.625
3178,100.0,529.0,4.0,2552.25
3179,100.0,529.0,5.0,2527.8359375
3180,100,530,0,3200
3181,100,530,1,2800
3182,100,530,2,1800
3183,100.0,530.0,3.0,1679.75
3184,100.0,530.0,4.0,2598.5
3185,100.0,530.0,5.0,2569.203125
3186,100,531,0,3200
3187,100,531,1,2800
3188,100,531,2,1400
3189,100.0,531.0,3.0,1616.25
3190,100.0,531.0,4.0,2522.5
3191,100.0,531.0,5.0,2512.734375
3192,100,532,0,3200
3193,100,532,1,2800
3194,100,532,2,1800
3195,100.0,532.0,3.0,1614.625
3196,100.0,532.0,4.0,2530.25
3197,100.0,532.0,5.0,2505.8359375
3198,100,533,0,3200
3199,100,533,1,2800
3200,100,533,2,1700
3201,100.0,533.0,3.0,1672.625
3202,100.0,533.0,4.0,2588.25
3203,100.0,533.0,5.0,2563.8359375
3204,100,534,0,3200
3205,100,534,1,2800
3206,100,534,2,1700
3207,100.0,534.0,3.0,1658.5
3208,100.0,534.0,4.0,2571.0
3209,100.0,534.0,5.0,2551.46875
3210,100,535,0,3200
3211,100,535,1,2800
3212,100,535,2,1500
3213,100.0,535.0,3.0,1667.375
3214,100.0,535.0,4.0,2576.75
3215,100.0,535.0,5.0,2562.1015625
3216,100,536,0,3200
3217,100,536,1,2800
3218,100,536,2,1600
3219,100.0,536.0,3.0,1652.5
3220,100.0,536.0,4.0,2556.0
3221,100.0,536.0,5.0,2536.46875
3222,100,537,0,3200
3223,100,537,1,2800
3224,100,537,2,1900
3225,100.0,537.0,3.0,1627.75
3226,100.0,537.0,4.0,2528.5
3227,100.0,537.0,5.0,2499.203125
3228,100,538,0,3200
3229,100,538,1,2800
3230,100,538,2,1600
3231,100.0,538.0,3.0,1666.5
3232,100.0,538.0,4.0,2579.0
3233,100.0,538.0,5.0,2559.46875
3234,100,539,0,3200
3235,100,539,1,2800
3236,100,539,2,1500
3237,100.0,539.0,3.0,1644.375
3238,100.0,539.0,4.0,2553.75
3239,100.0,539.0,5.0,2539.1015625
3240,100,540,0,3200
3241,100,540,1,2800
3242,100,540,2,1500
3243,100.0,540.0,3.0,1643.375
3244,100.0,540.0,4.0,2552.75
3245,100.0,540.0,5.0,2538.1015625
3246,100,541,0,3200
3247,100,541,1,2800
3248,100,541,2,1600
3249,100.0,541.0,3.0,1673.5
3250,100.0,541.0,4.0,2586.0
3251,100.0,541.0,5.0,2566.46875
3252,100,542,0,3200
3253,100,542,1,2800
3254,100,542,2,1700
3255,100.0,542.0,3.0,1681.5
3256,100.0,542.0,4.0,2585.0
3257,100.0,542.0,5.0,2565.46875
3258,100,543,0,3200
3259,100,543,1,2800
3260,100,543,2,1800
3261,100.0,543.0,3.0,1618.625
3262,100.0,543.0,4.0,2534.25
3263,100.0,543.0,5.0,2509.8359375
3264,100,544,0,3200
3265,100,544,1,2800
3266,100,544,2,1800
3267,100.0,544.0,3.0,1647.625
3268,100.0,544.0,4.0,2563.25
3269,100.0,544.0,5.0,2538.8359375
3270,100,545,0,3200
3271,100,545,1,2800
3272,100,545,2,1700
3273,100.0,545.0,3.0,1621.625
3274,100.0,545.0,4.0,2528.25
3275,100.0,545.0,5.0,2503.8359375
3276,100,546,0,3200
3277,100,546,1,2800
3278,100,546,2,1900
3279,100.0,546.0,3.0,1686.75
3280,100.0,546.0,4.0,2605.5
3281,100.0,546.0,5.0,2576.203125
3282,100,547,0,3200
3283,100,547,1,2800
3284,100,547,2,1900
3285,100.0,547.0,3.0,1704.75
3286,100.0,547.0,4.0,2623.5
3287,100.0,547.0,5.0,2594.203125
3288,100,548,0,3200
3289,100,548,1,2800
3290,100,548,2,1600
3291,100.0,548.0,3.0,1652.375
3292,100.0,548.0,4.0,2561.75
3293,100.0,548.0,5.0,2547.1015625
3294,100,549,0,3200
3295,100,549,1,2800
3296,100,549,2,1800
3297,100.0,549.0,3.0,1737.625
3298,100.0,549.0,4.0,2653.25
3299,100.0,549.0,5.0,2628.8359375
3300,100,550,0,3200
3301,100,550,1,2800
3302,100,550,2,1800
3303,100.0,550.0,3.0,1689.75
3304,100.0,550.0,4.0,2608.5
3305,100.0,550.0,5.0,2579.203125
3306,100,551,0,3200
3307,100,551,1,2800
3308,100,551,2,1800
3309,100.0,551.0,3.0,1666.625
3310,100.0,551.0,4.0,2582.25
3311,100.0,551.0,5.0,2557.8359375
3312,100,552,0,3200
3313,100,552,1,2800
3314,100,552,2,1500
3315,100.0,552.0,3.0,1612.25
3316,100.0,552.0,4.0,2518.5
3317,100.0,552.0,5.0,2508.734375
3318,100,553,0,3200
3319,100,553,1,2800
3320,100,553,2,1800
3321,100.0,553.0,3.0,1660.625
3322,100.0,553.0,4.0,2576.25
3323,100.0,553.0,5.0,2551.8359375
3324,100,554,0,3200
3325,100,554,1,2800
3326,100,554,2,1400
3327,100.0,554.0,3.0,1664.375
3328,100.0,554.0,4.0,2573.75
3329,100.0,554.0,5.0,2559.1015625
3330,100,555,0,3200
3331,100,555,1,2800
3332,100,555,2,1400
3333,100.0,555.0,3.0,1614.375
3334,100.0,555.0,4.0,2523.75
3335,100.0,555.0,5.0,2509.1015625
3336,100,556,0,3200
3337,100,556,1,2800
3338,100,556,2,1600
3339,100.0,556.0,3.0,1617.375
3340,100.0,556.0,4.0,2517.75
3341,100.0,556.0,5.0,2503.1015625
3342,100,557,0,3200
3343,100,557,1,2800
3344,100,557,2,1600
3345,100.0,557.0,3.0,1691.5
3346,100.0,557.0,4.0,2604.0
3347,100.0,557.0,5.0,2584.46875
3348,100,558,0,3200
3349,100,558,1,2800
3350,100,558,2,1500
3351,100.0,558.0,3.0,1594.375
3352,100.0,558.0,4.0,2503.75
3353,100.0,558.0,5.0,2489.1015625
3354,100,559,0,3200
3355,100,559,1,2800
3356,100,559,2,1900
3357,100.0,559.0,3.0,1702.75
3358,100.0,559.0,4.0,2621.5
3359,100.0,559.0,5.0,2592.203125
3360,100,560,0,3200
3361,100,560,1,2800
3362,100,560,2,1700
3363,100.0,560.0,3.0,1671.625
3364,100.0,560.0,4.0,2587.25
3365,100.0,560.0,5.0,2562.8359375
3366,100,561,0,3200
3367,100,561,1,2800
3368,100,561,2,1600
3369,100.0,561.0,3.0,1644.5
3370,100.0,561.0,4.0,2557.0
3371,100.0,561.0,5.0,2537.46875
3372,100,562,0,3200
3373,100,562,1,2800
3374,100,562,2,1700
3375,100.0,562.0,3.0,1686.625
3376,100.0,562.0,4.0,2602.25
3377,100.0,562.0,5.0,2577.8359375
3378,100,563,0,3200
3379,100,563,1,2800
3380,100,563,2,1700
3381,100.0,563.0,3.0,1649.625
3382,100.0,563.0,4.0,2565.25
3383,100.0,563.0,5.0,2540.8359375
3384,100,564,0,3200
3385,100,564,1,2800
3386,100,564,2,1500
3387,100.0,564.0,3.0,1653.375
3388,100.0,564.0,4.0,2562.75
3389,100.0,564.0,5.0,2548.1015625
3390,100,565,0,3200
3391,100,565,1,2800
3392,100,565,2,1700
3393,100.0,565.0,3.0,1687.625
3394,100.0,565.0,4.0,2603.25
3395,100.0,565.0,5.0,2578.8359375
3396,100,566,0,3200
3397,100,566,1,2800
3398,100,566,2,1800
3399,100.0,566.0,3.0,1683.625
3400,100.0,566.0,4.0,2599.25
3401,100.0,566.0,5.0,2574.8359375
3402,100,567,0,3200
3403,100,567,1,2800
3404,100,567,2,1700
3405,100.0,567.0,3.0,1707.625
3406,100.0,567.0,4.0,2614.25
3407,100.0,567.0,5.0,2589.8359375
3408,100,568,0,3200
3409,100,568,1,2800
3410,100,568,2,1500
3411,100.0,568.0,3.0,1652.375
3412,100.0,568.0,4.0,2561.75
3413,100.0,568.0,5.0,2547.1015625
3414,100,569,0,3200
3415,100,569,1,2800
3416,100,569,2,1700
3417,100.0,569.0,3.0,1702.625
3418,100.0,569.0,4.0,2618.25
3419,100.0,569.0,5.0,2593.8359375
3420,100,570,0,3200
3421,100,570,1,2800
3422,100,570,2,1800
3423,100.0,570.0,3.0,1695.75
3424,100.0,570.0,4.0,2614.5
3425,100.0,570.0,5.0,2585.203125
3426,100,571,0,3200
3427,100,571,1,2800
3428,100,571,2,1500
3429,100.0,571.0,3.0,1652.375
3430,100.0,571.0,4.0,2561.75
3431,100.0,571.0,5.0,2547.1015625
3432,100,572,0,3200
3433,100,572,1,2800
3434,100,572,2,1500
3435,100.0,572.0,3.0,1634.375
3436,100.0,572.0,4.0,2543.75
3437,100.0,572.0,5.0,2529.1015625
3438,100,573,0,3200
3439,100,573,1,2800
3440,100,573,2,1800
3441,100.0,573.0,3.0,1674.625
3442,100.0,573.0,4.0,2590.25
3443,100.0,573.0,5.0,2565.8359375
3444,100,574,0,3200
3445,100,574,1,2800
3446,100,574,2,1800
3447,100.0,574.0,3.0,1679.625
3448,100.0,574.0,4.0,2595.25
3449,100.0,574.0,5.0,2570.8359375
3450,100,575,0,3200
3451,100,575,1,2800
3452,100,575,2,1400
3453,100.0,575.0,3.0,1665.375
3454,100.0,575.0,4.0,2574.75
3455,100.0,575.0,5.0,2560.1015625
3456,100,576,0,3200
3457,100,576,1,2800
3458,100,576,2,1500
3459,100.0,576.0,3.0,1654.375
3460,100.0,576.0,4.0,2563.75
3461,100.0,576.0,5.0,2549.1015625
3462,100,577,0,3200
3463,100,577,1,2800
3464,100,577,2,1700
3465,100.0,577.0,3.0,1695.625
3466,100.0,577.0,4.0,2611.25
3467,100.0,577.0,5.0,2586.8359375
3468,100,578,0,3200
3469,100,578,1,2800
3470,100,578,2,1800
3471,100.0,578.0,3.0,1683.625
3472,100.0,578.0,4.0,2599.25
3473,100.0,578.0,5.0,2574.8359375
3474,100,579,0,3200
3475,100,579,1,2800
3476,100,579,2,1800
3477,100.0,579.0,3.0,1625.625
3478,100.0,579.0,4.0,2541.25
3479,100.0,579.0,5.0,2516.8359375
3480,100,580,0,3200
3481,100,580,1,2800
3482,100,580,2,1600
3483,100.0,580.0,3.0,1684.625
3484,100.0,580.0,4.0,2600.25
3485,100.0,580.0,5.0,2575.8359375
3486,100,581,0,3200
3487,100,581,1,2800
3488,100,581,2,1700
3489,100.0,581.0,3.0,1668.625
3490,100.0,581.0,4.0,2584.25
3491,100.0,581.0,5.0,2559.8359375
3492,100,582,0,3200
3493,100,582,1,2800
3494,100,582,2,1700
3495,100.0,582.0,3.0,1725.625
3496,100.0,582.0,4.0,2641.25
3497,100.0,582.0,5.0,2616.8359375
3498,100,583,0,3200
3499,100,583,1,2800
3500,100,583,2,1700
3501,100.0,583.0,3.0,1656.5
3502,100.0,583.0,4.0,2569.0
3503,100.0,583.0,5.0,2549.46875
3504,100,584,0,3200
3505,100,584,1,2800
3506,100,584,2,1600
3507,100.0,584.0,3.0,1624.375
3508,100.0,584.0,4.0,2533.75
3509,100.0,584.0,5.0,2519.1015625
3510,100,585,0,3200
3511,100,585,1,2800
3512,100,585,2,1500
3513,100.0,585.0,3.0,1672.375
3514,100.0,585.0,4.0,2581.75
3515,100.0,585.0,5.0,2567.1015625
3516,100,586,0,3200
3517,100,586,1,2800
3518,100,586,2,1800
3519,100.0,586.0,3.0,1670.75
3520,100.0,586.0,4.0,2589.5
3521,100.0,586.0,5.0,2560.203125
3522,100,587,0,3200
3523,100,587,1,2800
3524,100,587,2,1500
3525,100.0,587.0,3.0,1629.375
3526,100.0,587.0,4.0,2538.75
3527,100.0,587.0,5.0,2524.1015625
3528,100,588,0,3200
3529,100,588,1,2800
3530,100,588,2,1500
3531,100.0,588.0,3.0,1676.375
3532,100.0,588.0,4.0,2585.75
3533,100.0,588.0,5.0,2571.1015625
3534,100,589,0,3200
3535,100,589,1,2800
3536,100,589,2,1600
3537,100.0,589.0,3.0,1664.5
3538,100.0,589.0,4.0,2577.0
3539,100.0,589.0,5.0,2557.46875
3540,100,590,0,3200
3541,100,590,1,2800
3542,100,590,2,1700
3543,100.0,590.0,3.0,1678.625
3544,100.0,590.0,4.0,2594.25
3545,100.0,590.0,5.0,2569.8359375
3546,100,591,0,3200
3547,100,591,1,2800
3548,100,591,2,1700
3549,100.0,591.0,3.0,1631.625
3550,100.0,591.0,4.0,2547.25
3551,100.0,591.0,5.0,2522.8359375
3552,100,592,0,3200
3553,100,592,1,2800
3554,100,592,2,2100
3555,100.0,592.0,3.0,1667.875
3556,100.0,592.0,4.0,2589.75
3557,100.0,592.0,5.0,2555.5703125
3558,100,593,0,3200
3559,100,593,1,2800
3560,100,593,2,1600
3561,100.0,593.0,3.0,1648.5
3562,100.0,593.0,4.0,2561.0
3563,100.0,593.0,5.0,2541.46875
3564,100,594,0,3200
3565,100,594,1,2800
3566,100,594,2,1600
3567,100.0,594.0,3.0,1684.5
3568,100.0,594.0,4.0,2597.0
3569,100.0,594.0,5.0,2577.46875
3570,100,595,0,3200
3571,100,595,1,2800
3572,100,595,2,1900
3573,100.0,595.0,3.0,1676.625
3574,100.0,595.0,4.0,2592.25
3575,100.0,595.0,5.0,2567.8359375
3576,100,596,0,3200
3577,100,596,1,2800
3578,100,596,2,1900
3579,100.0,596.0,3.0,1689.875
3580,100.0,596.0,4.0,2611.75
3581,100.0,596.0,5.0,2577.5703125
3582,100,597,0,3200
3583,100,597,1,2800
3584,100,597,2,1600
3585,100.0,597.0,3.0,1673.5
3586,100.0,597.0,4.0,2586.0
3587,100.0,597.0,5.0,2566.46875
3588,100,598,0,3200
3589,100,598,1,2800
3590,100,598,2,1700
3591,100.0,598.0,3.0,1666.5
3592,100.0,598.0,4.0,2579.0
3593,100.0,598.0,5.0,2559.46875
3594,100,599,0,3200
3595,100,599,1,2800
3596,100,599,2,1500
3597,100.0,599.0,3.0,1635.375
3598,100.0,599.0,4.0,2544.75
3599,100.0,599.0,5.0,2530.1015625
3600,100,600,0,3200
3601,100,600,1,2800
3602,100,600,2,1700
3603,100.0,600.0,3.0,1705.625
3604,100.0,600.0,4.0,2621.25
3605,100.0,600.0,5.0,2596.8359375
3606,100,601,0,3200
3607,100,601,1,2800
3608,100,601,2,1600
3609,100.0,601.0,3.0,1636.375
3610,100.0,601.0,4.0,2545.75
3611,100.0,601.0,5.0,2531.1015625
3612,100,602,0,3200
3613,100,602,1,2800
3614,100,602,2,1700
3615,100.0,602.0,3.0,1667.5
3616,100.0,602.0,4.0,2580.0
3617,100.0,602.0,5.0,2560.46875
3618,100,603,0,3200
3619,100,603,1,2800
3620,100,603,2,1900
3621,100.0,603.0,3.0,1651.625
3622,100.0,603.0,4.0,2567.25
3623,100.0,603.0,5.0,2542.8359375
3624,100,604,0,3200
3625,100,604,1,2800
3626,100,604,2,1700
3627,100.0,604.0,3.0,1623.5
3628,100.0,604.0,4.0,2536.0
3629,100.0,604.0,5.0,2516.46875
3630,100,605,0,3200
3631,100,605,1,2800
3632,100,605,2,1600
3633,100.0,605.0,3.0,1689.5
3634,100.0,605.0,4.0,2602.0
3635,100.0,605.0,5.0,2582.46875
3636,100,606,0,3200
3637,100,606,1,2800
3638,100,606,2,1600
3639,100.0,606.0,3.0,1641.5
3640,100.0,606.0,4.0,2554.0
3641,100.0,606.0,5.0,2534.46875
3642,100,607,0,3200
3643,100,607,1,2800
3644,100,607,2,1600
3645,100.0,607.0,3.0,1622.5
3646,100.0,607.0,4.0,2535.0
3647,100.0,607.0,5.0,2515.46875
3648,100,608,0,3200
3649,100,608,1,2800
3650,100,608,2,1700
3651,100.0,608.0,3.0,1697.625
3652,100.0,608.0,4.0,2613.25
3653,100.0,608.0,5.0,2588.8359375
3654,100,609,0,3200
3655,100,609,1,2800
3656,100,609,2,1900
3657,100.0,609.0,3.0,1694.75
3658,100.0,609.0,4.0,2613.5
3659,100.0,609.0,5.0,2584.203125
3660,100,610,0,3200
3661,100,610,1,2800
3662,100,610,2,1800
3663,100.0,610.0,3.0,1688.75
3664,100.0,610.0,4.0,2607.5
3665,100.0,610.0,5.0,2578.203125
3666,100,611,0,3200
3667,100,611,1,2800
3668,100,611,2,1800
3669,100.0,611.0,3.0,1636.625
3670,100.0,611.0,4.0,2552.25
3671,100.0,611.0,5.0,2527.8359375
3672,100,612,0,3200
3673,100,612,1,2800
3674,100,612,2,1700
3675,100.0,612.0,3.0,1667.625
3676,100.0,612.0,4.0,2583.25
3677,100.0,612.0,5.0,2558.8359375
3678,100,613,0,3200
3679,100,613,1,2800
3680,100,613,2,1800
3681,100.0,613.0,3.0,1709.625
3682,100.0,613.0,4.0,2625.25
3683,100.0,613.0,5.0,2600.8359375
3684,100,614,0,3200
3685,100,614,1,2800
3686,100,614,2,1900
3687,100.0,614.0,3.0,1714.75
3688,100.0,614.0,4.0,2633.5
3689,100.0,614.0,5.0,2604.203125
3690,100,615,0,3200
3691,100,615,1,2800
3692,100,615,2,1900
3693,100.0,615.0,3.0,1725.875
3694,100.0,615.0,4.0,2647.75
3695,100.0,615.0,5.0,2613.5703125
3696,100,616,0,3200
3697,100,616,1,2800
3698,100,616,2,1500
3699,100.0,616.0,3.0,1650.375
3700,100.0,616.0,4.0,2559.75
3701,100.0,616.0,5.0,2545.1015625
3702,100,617,0,3200
3703,100,617,1,2800
3704,100,617,2,1600
3705,100.0,617.0,3.0,1684.625
3706,100.0,617.0,4.0,2600.25
3707,100.0,617.0,5.0,2575.8359375
3708,100,618,0,3200
3709,100,618,1,2800
3710,100,618,2,1700
3711,100.0,618.0,3.0,1667.625
3712,100.0,618.0,4.0,2583.25
3713,100.0,618.0,5.0,2558.8359375
3714,100,619,0,3200
3715,100,619,1,2800
3716,100,619,2,1700
3717,100.0,619.0,3.0,1688.625
3718,100.0,619.0,4.0,2604.25
3719,100.0,619.0,5.0,2579.8359375
3720,100,620,0,3200
3721,100,620,1,2800
3722,100,620,2,1700
3723,100.0,620.0,3.0,1640.625
3724,100.0,620.0,4.0,2556.25
3725,100.0,620.0,5.0,2531.8359375
3726,100,621,0,3200
3727,100,621,1,2800
3728,100,621,2,1600
3729,100.0,621.0,3.0,1646.375
3730,100.0,621.0,4.0,2555.75
3731,100.0,621.0,5.0,2541.1015625
3732,100,622,0,3200
3733,100,622,1,2800
3734,100,622,2,1700
3735,100.0,622.0,3.0,1651.5
3736,100.0,622.0,4.0,2564.0
3737,100.0,622.0,5.0,2544.46875
3738,100,623,0,3200
3739,100,623,1,2800
3740,100,623,2,1600
3741,100.0,623.0,3.0,1647.5
3742,100.0,623.0,4.0,2560.0
3743,100.0,623.0,5.0,2540.46875
3744,100,624,0,3200
3745,100,624,1,2800
3746,100,624,2,2100
3747,100.0,624.0,3.0,1704.875
3748,100.0,624.0,4.0,2626.75
3749,100.0,624.0,5.0,2592.5703125
3750,100,625,0,3200
3751,100,625,1,2800
3752,100,625,2,2100
3753,100.0,625.0,3.0,1722.875
3754,100.0,625.0,4.0,2644.75
3755,100.0,625.0,5.0,2610.5703125
3756,100,626,0,3200
3757,100,626,1,2800
3758,100,626,2,1600
3759,100.0,626.0,3.0,1648.375
3760,100.0,626.0,4.0,2557.75
3761,100.0,626.0,5.0,2543.1015625
3762,100,627,0,3200
3763,100,627,1,2800
3764,100,627,2,1600
3765,100.0,627.0,3.0,1659.5
3766,100.0,627.0,4.0,2572.0
3767,100.0,627.0,5.0,2552.46875
3768,100,628,0,3200
3769,100,628,1,2800
3770,100,628,2,1600
3771,100.0,628.0,3.0,1637.5
3772,100.0,628.0,4.0,2550.0
3773,100.0,628.0,5.0,2530.46875
3774,100,629,0,3200
3775,100,629,1,2800
3776,100,629,2,1700
3777,100.0,629.0,3.0,1652.5
3778,100.0,629.0,4.0,2565.0
3779,100.0,629.0,5.0,2545.46875
3780,100,630,0,3200
3781,100,630,1,2800
3782,100,630,2,1700
3783,100.0,630.0,3.0,1676.5
3784,100.0,630.0,4.0,2589.0
3785,100.0,630.0,5.0,2569.46875
3786,100,631,0,3200
3787,100,631,1,2800
3788,100,631,2,1800
3789,100.0,631.0,3.0,1671.625
3790,100.0,631.0,4.0,2587.25
3791,100.0,631.0,5.0,2562.8359375
3792,100,632,0,3200
3793,100,632,1,2800
3794,100,632,2,1600
3795,100.0,632.0,3.0,1652.5
3796,100.0,632.0,4.0,2556.0
3797,100.0,632.0,5.0,2536.46875
3798,100,633,0,3200
3799,100,633,1,2800
3800,100,633,2,1400
3801,100.0,633.0,3.0,1642.375
3802,100.0,633.0,4.0,2551.75
3803,100.0,633.0,5.0,2537.1015625
3804,100,634,0,3200
3805,100,634,1,2800
3806,100,634,2,1500
3807,100.0,634.0,3.0,1649.375
3808,100.0,634.0,4.0,2558.75
3809,100.0,634.0,5.0,2544.1015625
3810,100,635,0,3200
3811,100,635,1,2800
3812,100,635,2,1400
3813,100.0,635.0,3.0,1654.375
3814,100.0,635.0,4.0,2563.75
3815,100.0,635.0,5.0,2549.1015625
3816,100,636,0,3200
3817,100,636,1,2800
3818,100,636,2,1800
3819,100.0,636.0,3.0,1689.625
3820,100.0,636.0,4.0,2605.25
3821,100.0,636.0,5.0,2580.8359375
3822,100,637,0,3200
3823,100,637,1,2800
3824,100,637,2,2000
3825,100.0,637.0,3.0,1696.875
3826,100.0,637.0,4.0,2618.75
3827,100.0,637.0,5.0,2584.5703125
3828,100,638,0,3200
3829,100,638,1,2800
3830,100,638,2,1700
3831,100.0,638.0,3.0,1692.5
3832,100.0,638.0,4.0,2605.0
3833,100.0,638.0,5.0,2585.46875
3834,100,639,0,3200
3835,100,639,1,2800
3836,100,639,2,1400
3837,100.0,639.0,3.0,1648.375
3838,100.0,639.0,4.0,2557.75
3839,100.0,639.0,5.0,2543.1015625
3840,100,640,0,3200
3841,100,640,1,2800
3842,100,640,2,1700
3843,100.0,640.0,3.0,1636.625
3844,100.0,640.0,4.0,2552.25
3845,100.0,640.0,5.0,2527.8359375
3846,100,641,0,3200
3847,100,641,1,2800
3848,100,641,2,1600
3849,100.0,641.0,3.0,1692.5
3850,100.0,641.0,4.0,2605.0
3851,100.0,641.0,5.0,2585.46875
3852,100,642,0,3200
3853,100,642,1,2800
3854,100,642,2,1800
3855,100.0,642.0,3.0,1714.625
3856,100.0,642.0,4.0,2630.25
3857,100.0,642.0,5.0,2605.8359375
3858,100,643,0,3200
3859,100,643,1,2800
3860,100,643,2,1500
3861,100.0,643.0,3.0,1655.375
3862,100.0,643.0,4.0,2564.75
3863,100.0,643.0,5.0,2550.1015625
3864,100,644,0,3200
3865,100,644,1,2800
3866,100,644,2,1700
3867,100.0,644.0,3.0,1673.5
3868,100.0,644.0,4.0,2586.0
3869,100.0,644.0,5.0,2566.46875
3870,100,645,0,3200
3871,100,645,1,2800
3872,100,645,2,1800
3873,100.0,645.0,3.0,1665.625
3874,100.0,645.0,4.0,2581.25
3875,100.0,645.0,5.0,2556.8359375
3876,100,646,0,3200
3877,100,646,1,2800
3878,100,646,2,1900
3879,100.0,646.0,3.0,1686.75
3880,100.0,646.0,4.0,2605.5
3881,100.0,646.0,5.0,2576.203125
3882,100,647,0,3200
3883,100,647,1,2800
3884,100,647,2,1600
3885,100.0,647.0,3.0,1694.5
